flight_id,arrival_time,scheduled_time,actual_time,predicted_delay,final_delay,waiting_time,runway,aircraft_type,status
368,1121.4833333333331,1122.608373342434,2057.85,2334.73388671875,56114.49759945395,56182.000000000015,R1,a445f6,LANDED
369,869.95,873.5111879762183,2059.85,2322.700927734375,71180.3287214269,71394.0,R1,a445f6,LANDED
370,781.2333333333333,782.5005551540977,2061.85,2322.0302734375,76760.96669075414,76837.0,R1,a445f6,LANDED
371,1387.6833333333334,1389.6514911453846,2063.85,2360.15869140625,40451.91053127692,40570.0,R1,a448d1,LANDED
372,1105.5,1109.4205872295047,2065.85,2337.718505859375,57385.76476622971,57621.0,R1,a448d1,LANDED
373,883.7166666666667,888.3477886119246,2067.85,2326.00537109375,70770.13268328452,71048.0,R1,a448d1,LANDED
374,641.05,645.6262222259313,2069.85,2304.189697265625,85453.42666644411,85728.0,R1,a448d1,LANDED
375,193.36666666666667,197.74693193182648,2071.85,1451.1160888671875,112446.1840840904,112709.0,R1,a448d1,LANDED
376,965.7833333333332,968.4275744422232,2073.85,2327.5263671875,66325.3455334666,66484.0,R1,a4841f,LANDED
377,786.3833333333333,787.4825796886487,2075.85,2318.65576171875,77302.04521868107,77368.0,R1,a4841f,LANDED
378,1089.75,1091.2368636099786,2077.85,2343.395263671875,59196.78818340128,59286.0,R1,a3a696,LANDED
379,741.5,746.4810430631127,2079.85,2310.067626953125,80002.13741621323,80301.0,R1,a3a696,LANDED
380,1305.8333333333333,1307.447500103806,2081.85,2353.773193359375,46464.14999377163,46561.0,R1,a3b268,LANDED
381,918.4333333333332,921.1047056532808,2083.85,2330.67236328125,69764.71766080316,69925.0,R1,a3b268,LANDED
382,875.4666666666667,879.8329012345072,2085.85,2323.353271484375,72361.02592592957,72623.0,R1,a3b862,LANDED
383,819.8333333333334,822.5937963767547,2087.85,2316.127197265625,75915.37221739472,76081.0,R1,a3b862,LANDED
384,702.0833333333334,706.6614359443464,2089.85,2309.091796875,82991.3138433392,83266.0,R1,a3b862,LANDED
385,637.8333333333334,639.7975075516865,2091.85,2310.23974609375,87123.1495468988,87241.0,R1,a3b862,LANDED
386,117.56666666666666,122.30382712806384,2093.85,822.4127197265625,118292.77037231617,118577.0,R1,a3c115,LANDED
388,1208.0333333333333,1210.6918101622598,2095.85,2343.9169921875,53109.491390264404,53269.0,R1,a3e656,LANDED
387,1237.9166666666667,1242.372020836008,2097.85,2351.68115234375,51328.67874983951,51596.0,R1,a3e656,LANDED
389,803.3,804.4195242110553,2099.85,2323.223876953125,77725.82854733667,77793.0,R1,a3e656,LANDED
390,756.5833333333334,761.0978012098319,2101.85,2311.585693359375,80445.13192741008,80716.0,R1,a3e656,LANDED
391,829.3666666666667,832.1260373412453,2103.85,2320.5517578125,76303.43775952529,76469.0,R1,a3f547,LANDED
392,972.0333333333332,973.8734108258292,2105.85,2322.96044921875,67918.59535045025,68029.0,R1,a3ee0b,LANDED
393,708.2,711.0307866059055,2107.85,2318.714111328125,83809.15280364566,83979.0,R1,a3ee0b,LANDED
394,352.9166666666667,356.192775466627,2109.85,2289.0439453125,105219.43347200238,105416.0,R1,a3ee0b,LANDED
395,34.25,38.47831029830439,2111.85,2.5571160316467285,124402.30138210174,124656.0,R1,a3ee0b,LANDED
397,1128.6,1129.7666176003827,2113.85,2342.239501953125,59045.00294397703,59115.0,R1,a3efa2,LANDED
396,1315.25,1316.5011710312276,2115.85,2359.073486328125,47960.92973812634,48036.0,R1,a3efa2,LANDED
398,812.5166666666667,817.2664768417578,2117.85,2321.03515625,78035.01138949452,78320.0,R1,a3efa2,LANDED
399,105.06666666666666,109.2494813549514,2119.85,743.765625,120636.0311187029,120887.0,R1,a3efa2,LANDED
400,747.5,749.0128090557995,2121.85,2317.82958984375,82370.23145665202,82461.0,R1,a5158d,LANDED
401,839.55,841.7428291410032,2123.85,2320.902099609375,76926.4302515398,77058.0,R1,a5376b,LANDED
402,749.9833333333333,754.6403529130056,2125.85,2317.084228515625,82272.57882521965,82552.0,R1,a5376b,LANDED
403,1033.0,1034.794907841395,2127.85,2342.9638671875,65583.3055295163,65691.0,R1,a5421c,LANDED
404,827.6666666666666,829.8273921151431,2129.85,2319.641845703125,78001.35647309141,78131.0,R1,a5421c,LANDED
405,773.55,776.7674314164658,2131.85,2319.838134765625,81304.95411501205,81498.0,R1,a5421c,LANDED
406,735.0166666666667,737.3553703310884,2133.85,2320.973388671875,83789.67778013469,83930.0,R1,a5421c,LANDED
407,1035.7,1038.2810469646067,2135.85,2332.739013671875,65854.1371821236,66009.0,R1,a555c3,LANDED
408,779.7833333333333,782.9748455534638,2137.85,2314.4052734375,81292.50926679217,81484.0,R1,a555c3,LANDED
